"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"1436998_at",-0.822005556747227,5.60649460896726,-1.99349375403917,0.0593672187848039,0.0642961734908929,-5.16621120989318
"1416225_at",1.31982506444966,6.66828607395749,1.98710267079126,0.0601202981366441,0.0650773628878685,-5.17732475624949
"1452469_a_at",0.60135720450929,6.53527062339348,1.98507970687638,0.0603604330064539,0.0653027822489263,-5.18083745837234
"1417336_a_at",0.496545636385612,9.59514749591478,1.97779720678346,0.0612319705957827,0.0662107052693574,-5.19346269102319
"1452841_at",0.39652200931941,9.78160995117209,1.97284998762489,0.0618303884214063,0.066822498937752,-5.2020213050997
"1449434_at",2.05763006970168,6.03593079137125,1.96551746830748,0.0627268794628378,0.067755616634964,-5.21467944415019
"1426750_at",0.906667015878129,6.44154092939949,1.96211841859663,0.063146350833216,0.0681727604145632,-5.22053625563087
"1425947_at",1.08152435027159,4.92988470533822,1.9594704198038,0.0634748568642451,0.0684913102518303,-5.22509412258428
"1419082_at",1.60662421060022,7.19422732773015,1.94475942576024,0.0653275817937736,0.0704533372899675,-5.25033811180691
"1450430_at",1.37036103510297,5.11912259691104,1.94023964021088,0.0659063354685789,0.0710400921261314,-5.25806762301757
"1416168_at",1.07981198267169,6.0018390669672,1.93761064720294,0.0662450553756146,0.0713469515666231,-5.26255786049758
"1434068_s_at",0.495304554371449,11.5967261488658,1.93748955205327,0.0662606942772057,0.0713469515666231,-5.26276458545573
"1439505_at",0.64304112323568,7.48350358047792,1.91860872857195,0.0687393031525748,0.0739769274075004,-5.29488652137009
"1416318_at",-0.647368236913074,9.56240413306538,-1.91805643201376,0.0688130210175067,0.0740173671448811,-5.29582283931374
"1450291_s_at",1.05440391204734,9.10390669372698,1.91494997504391,0.0692289547863577,0.0744256689776696,-5.30108575676454
"1425888_at",1.35899412325283,8.89396927608973,1.90406346402918,0.0707041091981797,0.0759716766200798,-5.31948232939425
"1434817_s_at",-1.00350255817586,5.51537991842747,-1.89003274103034,0.0726460345808333,0.0780173459997623,-5.34308326467849
"1422700_at",0.557879486511982,9.07624804576983,1.88187778230597,0.0737961066091127,0.0792109152701587,-5.35674395653109
"1418219_at",0.479418445119646,7.9057223861061,1.87999633201199,0.0740636979281621,0.0794564973058543,-5.35988970685726
"1435945_a_at",-0.868939227977474,9.73886938218058,-1.87297371624004,0.0750700215296685,0.0804939288443775,-5.3716116589337
"1428114_at",-0.796077998927453,7.9596194081742,-1.86953604525336,0.0755669816756908,0.0809843948047173,-5.37733835014139
"1426440_at",0.437283217574281,8.48952077908744,1.84516925371268,0.0791727268926686,0.0848042597678794,-5.41771452884909
"1423865_at",0.46260607272237,10.8466673507349,1.8376124544707,0.0803210455743274,0.085989284545856,-5.43015903759147
"1422964_at",0.4593972501614,9.39719181537427,1.81662086386061,0.0835873071812521,0.0894392921145268,-5.464534292119
"1448300_at",0.43462844622128,9.45393494955781,1.81042061378913,0.0845738697987278,0.0904476685889266,-5.47463285580184
"1451139_at",0.624656959077305,8.99954087933123,1.80514839187486,0.085420699116214,0.0913056324582496,-5.48320014012506
"1434141_at",0.645318066865023,6.16528714892053,1.77840517222441,0.0898302681328593,0.0959689040876869,-5.52637585485317
"1423520_at",0.53270332739761,5.59418016688771,1.77683821438243,0.0900946268872072,0.096201144872263,-5.52889096298612
"1427946_s_at",0.884453312902748,4.4566907220599,1.77608981121965,0.0902211254317539,0.0962860160939198,-5.53009164131792
"1454638_a_at",1.57081212288194,4.9023603260406,1.77470212065281,0.0904560848483596,0.0964864905049169,-5.53231695544203
"1433768_at",0.469757879785341,5.73237834927414,1.76554245036144,0.0920202498432181,0.0981038374174443,-5.54697329856231
"1455318_at",0.637750563698043,5.29551959349687,1.7612355371881,0.0927637452757102,0.0988450313863967,-5.55384539423145
"1422812_at",-0.960804973156097,6.44028372641886,-1.75878208381083,0.0931895886466578,0.0992471542113132,-5.55775456064075
"1455544_at",0.74488941581115,7.52059205668429,1.75371693958454,0.0940740638776539,0.10013704928349,-5.56581223830386
"1415839_a_at",-0.418193191951319,9.00956519110117,-1.73650910877686,0.0971329924009141,0.103296136192839,-5.59305746945017
"1417385_at",0.324420097403591,8.65242032164306,1.73645494944587,0.0971427530797892,0.103296136192839,-5.59314290398007
"1454694_a_at",0.519193574728192,7.4276315474264,1.73287480470934,0.0977898399311396,0.103930250222612,-5.5987860471507
"1422715_s_at",0.378620287426617,11.1137942675265,1.71531560408878,0.101017261835138,0.107304643277159,-5.62633705179559
"1418776_at",0.716786196411552,7.55430593793703,1.70387482729945,0.103168716676646,0.109533194273598,-5.64417446545466
"1451651_at",0.692015931363332,5.31024353345578,1.69918580075921,0.104061718724035,0.110424041423225,-5.65145913782491
